batch,heads,seqlen,head_dim,causal,precision,status,measured_runtime_ms,measured_runtime_std_ms,measured_bottleneck,error
1,64,1024,128,True,fp8,ok,0.07769600301980972,0.0025823418169352783,unknown,
1,64,1024,128,False,bf16,ok,0.08886399865150452,0.0061101807604900405,unknown,
1,64,1024,128,False,fp16,ok,0.08963199704885483,0.0017292143465912737,unknown,
1,64,1024,128,False,fp8,ok,0.08508799970149994,0.002476476908306101,unknown,
1,64,2048,64,True,bf16,ok,0.11292800307273865,0.0018453772111488467,unknown,
1,64,2048,64,True,fp16,ok,0.11257600039243698,0.0012714511221083038,unknown,
1,64,2048,64,True,fp8,ok,0.11612799763679504,0.0015182637256449148,unknown,
1,64,2048,64,False,bf16,ok,0.16927999258041382,0.002174919358942114,unknown,
1,64,2048,64,False,fp16,ok,0.16947199404239655,0.003875623619458853,unknown,
1,64,2048,64,False,fp8,ok,0.1504960060119629,0.0030393936579343086,unknown,
1,64,2048,128,True,bf16,ok,0.12441600114107132,0.0015966681463947044,unknown,
1,64,2048,128,True,fp16,ok,0.12464000284671783,0.0023639768111625077,unknown,
1,64,2048,128,True,fp8,ok,0.12015999853610992,0.0012740262164209473,unknown,
1,64,2048,128,False,bf16,ok,0.19142399728298187,0.002431683381064461,unknown,
1,64,2048,128,False,fp16,ok,0.19225600361824036,0.002101769974229599,unknown,
1,64,2048,128,False,fp8,ok,0.15382400155067444,0.0010948503118722549,unknown,
1,64,4096,64,True,bf16,ok,0.24915200471878052,0.0034238228393149704,unknown,
1,64,4096,64,True,fp16,ok,0.24902400374412537,0.0036277436237578398,unknown,
1,64,4096,64,True,fp8,ok,0.24592000246047974,0.0021944857797358214,unknown,
1,64,4096,64,False,bf16,ok,0.44092801213264465,0.004435252957418501,unknown,
1,64,4096,64,False,fp16,ok,0.4392000138759613,0.004096148662141467,unknown,
1,64,4096,64,False,fp8,ok,0.363072007894516,0.005099577909605354,unknown,
1,64,4096,128,True,bf16,ok,0.2707520127296448,0.0025806400259455516,unknown,
1,64,4096,128,True,fp16,ok,0.2696639895439148,0.0025711825368085117,unknown,
1,64,4096,128,True,fp8,ok,0.25302401185035706,0.0020914882175422345,unknown,
1,64,4096,128,False,bf16,ok,0.49881601333618164,0.0038263119350870865,unknown,
1,64,4096,128,False,fp16,ok,0.5087040066719055,0.0055778320373674846,unknown,
1,64,4096,128,False,fp8,ok,0.37353599071502686,0.003238756785354573,unknown,
1,64,8192,64,True,bf16,ok,0.7195199728012085,0.0017448111742916447,unknown,
1,64,8192,64,True,fp16,ok,0.719648003578186,0.005518747428433254,unknown,
1,64,8192,64,True,fp8,ok,0.7151679992675781,0.0018527604832946987,unknown,
1,64,8192,64,False,bf16,ok,1.5572160482406616,0.002566233744792112,unknown,
1,64,8192,64,False,fp16,ok,1.5575040578842163,0.003192560227414277,unknown,
1,64,8192,64,False,fp8,ok,1.2404160499572754,0.002318514395204657,unknown,
1,64,8192,128,True,bf16,ok,0.8208960294723511,0.0018875416915551523,unknown,
1,64,8192,128,True,fp16,ok,0.8415359854698181,0.0016372622524216337,unknown,
1,64,8192,128,True,fp8,ok,0.7087039947509766,0.001591118675277168,unknown,
1,64,8192,128,False,bf16,ok,1.8014719486236572,0.007370829337938551,unknown,
1,64,8192,128,False,fp16,ok,1.903488039970398,0.01983916713905445,unknown,
1,64,8192,128,False,fp8,ok,1.441696047782898,0.03910531278995532,unknown,
1,64,16384,64,True,bf16,ok,2.6961278915405273,0.03269389343497795,unknown,
1,64,16384,64,True,fp16,ok,2.5716159343719482,0.009536901358544072,unknown,
1,64,16384,64,True,fp8,ok,2.5413761138916016,0.011760474260321148,unknown,
1,64,16384,64,False,bf16,ok,6.0415358543396,0.042895734134260906,unknown,
1,64,16384,64,False,fp16,ok,6.032351970672607,0.004760207946119414,unknown,
1,64,16384,64,False,fp8,ok,4.751327991485596,0.0032286314785853333,unknown,
1,64,16384,128,True,bf16,ok,2.989408016204834,0.008408582969631425,unknown,
1,64,16384,128,True,fp16,ok,3.1965761184692383,0.20503162274981346,unknown,
1,64,16384,128,True,fp8,ok,3.2958719730377197,0.2515060785351387,unknown,
1,64,16384,128,False,bf16,ok,7.598976135253906,0.19383239591891424,unknown,
1,64,16384,128,False,fp16,ok,7.9864959716796875,0.1442282683890593,unknown,
